200	0.005455	0.000112	0.005377
200	0.015503	0.000160	0.015403
200	0.005429	0.000104	0.005348
200	0.010688	0.000116	0.010589
200	0.006677	0.000159	0.006503
200	0.010232	0.000182	0.010124
200	0.470812	0.000213	0.470730
200	0.008205	0.000145	0.008137
200	0.004421	0.000115	0.004346
200	0.005395	0.000111	0.005318
200	0.005301	0.000088	0.005214
200	0.004617	0.000173	0.004548
200	0.003694	0.000105	0.003607
200	0.010306	0.000201	0.010227
200	0.005936	0.000181	0.005863
200	0.014333	0.000129	0.014256
200	0.005892	0.000109	0.005824
200	0.004398	0.000150	0.004248
200	0.007592	0.000151	0.007493
200	0.006025	0.000123	0.005939
200	0.005620	0.000145	0.005545
200	0.005678	0.000087	0.005587
200	0.011267	0.000098	0.011190
200	0.004080	0.000109	0.004007
200	0.007214	0.000132	0.007148
200	0.006808	0.000140	0.006734
200	0.004169	0.000124	0.004085
200	0.004521	0.000190	0.004443
200	0.004128	0.000137	0.004064
200	0.003346	0.000182	0.003275
200	0.003530	0.000104	0.003449
200	0.003159	0.000113	0.003086
200	0.503427	0.000157	0.503348
200	0.003455	0.000134	0.003380
200	0.003293	0.000110	0.003213
200	0.016245	0.000122	0.016178
200	0.104120	0.000152	0.104036
200	0.004414	0.000178	0.004341
200	0.003302	0.000167	0.003238
200	0.003483	0.000177	0.003413
200	0.003266	0.000141	0.003172
200	0.002361	0.000139	0.002277
200	0.006845	0.000105	0.006769
200	0.001953	0.000155	0.001800
200	0.002040	0.000128	0.001974
200	0.002205	0.000108	0.002120
200	0.003337	0.000170	0.003272
200	0.003226	0.000107	0.003145
200	0.003509	0.000125	0.003379
200	0.002646	0.000134	0.002505
200	0.002582	0.000133	0.002510
200	0.002241	0.000101	0.002139
200	0.013864	0.000112	0.013790
200	0.026013	0.000113	0.025911
200	0.003357	0.000086	0.003290
200	0.002120	0.000214	0.002035
200	0.002287	0.000109	0.002215
200	0.123474	0.000132	0.123396
200	0.030887	0.000099	0.030765
200	0.003235	0.000229	0.003156
200	0.004332	0.000144	0.004239
200	0.014103	0.000143	0.014018
200	0.003744	0.000135	0.003591
200	0.006049	0.000097	0.005971
200	0.004647	0.000112	0.004567
200	0.004550	0.000169	0.004461
200	0.005375	0.000116	0.005276
200	0.005103	0.000130	0.005025
200	0.003686	0.000112	0.003620
200	0.004204	0.000132	0.004006
200	0.005244	0.000109	0.005168
200	0.004615	0.000119	0.004518
200	0.011212	0.000187	0.011066
200	0.004077	0.000210	0.003922
200	0.009892	0.000146	0.009729
200	0.005375	0.000123	0.005297
200	0.004554	0.000131	0.004472
200	0.005400	0.000115	0.005318
200	0.004108	0.000111	0.004008
200	0.005972	0.000095	0.005819
200	0.004341	0.000117	0.004262
200	0.003748	0.000201	0.003640
200	0.003449	0.000231	0.003370
200	0.003445	0.000109	0.003328
200	0.003309	0.000227	0.003109
200	0.004071	0.000166	0.003998
200	0.004956	0.000200	0.004840
200	0.004158	0.000138	0.004081
200	0.022035	0.000118	0.021956
200	0.004460	0.000283	0.004384
200	0.009218	0.000158	0.009143
200	0.008767	0.000271	0.008678
200	0.005143	0.000132	0.005057
200	0.004572	0.000177	0.004488
200	0.004925	0.000285	0.004851
200	0.003537	0.000124	0.003463
200	0.010004	0.000221	0.009929
200	0.003066	0.000149	0.002997
200	0.003332	0.000106	0.003260
200	0.002929	0.000122	0.002855
200	0.098395	0.000121	0.098323
200	0.002066	0.000093	0.001998
200	0.006614	0.000128	0.006554
200	0.002951	0.000090	0.002891
200	0.006731	0.000098	0.006674
200	0.072156	0.000119	0.072074
200	0.066366	0.000181	0.066303
200	0.073059	0.000103	0.072995
200	0.162609	0.000122	0.162539
200	0.581093	0.000166	0.581012
200	0.573657	0.000112	0.573552
200	0.379173	0.000163	0.379106
